dc:identifier,dc:name,ayto:url_imagen,dc:description,ayto:descrip_es,ayto:descrip_en,ayto:direccion,ayto:telefono,ayto:email,ayto:website,ayto:blog,ayto:facebook,ayto:twitter,ayto:googlePlus,ayto:instagram,ayto:longitud,ayto:latitud,ayto:id_categoria,ayto:categoria,ayto:ico_categoria,ayto:accesible,ayto:fecha_modificacion,dc:modified,uri
RES109,Bodega del Riojano,http://lira.tlmat.unican.es/RASan/butler/server/photos/109.jpg,"Restaurante de cocina tradicional\, sencilla y realizada con buenos productos. Ubicado en el Río de la Pila\, dispone de un comedor llamativo decorado por decenas de barricas.","Local inaugurado en 1940 y rehabilitado en 2009. \n\nDe cocina tradicional\, sencilla y realizada con buenos productos\, dispone de un comedor decorado por decenas de barricas que sirvieron en su día de lienzo para algunos de los más importantes artistas contemporáneos españoles.","Restaurant opened in 1940 and restored in 2009.\n\nIt offers traditional cuisine\, made out of quality products. The dining room is decorated with dozens of painted barrels that once served as a canvas for some of the most important contemporaneous artists of Spain.","Calle Rio de la Pila nº 5 ",942216750,info@bodegadelriojano.com,www.bodegadelriojano.com,,https://es-es.facebook.com/bodegadelriojano,https://twitter.com/bodega_riojano,,,-3.804262770786295,43.464318546344074,9,Restaurantes,,1,2016-02-23T11:51:33.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res109.csv
RES108,Restaurante Balneario de la Concha,http://lira.tlmat.unican.es/RASan/butler/server/photos/108.jpg,"El restaurante Balneario de la Concha está ubicado encima de la playa de la Concha. Destacan sus vistas\, su cocina mediterránea y la calidad de todas sus materias primas.","El restaurante Balneario de la Concha\, situado en el antiguo balneario de La Concha y próximo al recinto de la Campa de la Magdalena\, tiene una decoración de estilo minimalista.\n\nUno de sus mayores atractivos son los amplios ventanales que ofrecen una espléndida vista de la playa de la Concha y del mar Cantábrico\, que están a los pies del restaurante. \n\nLa cocina mediterránea es su gran especialidad culinaria. \n\nEl restaurante cuida especialmente la calidad de todas las materias primas que pasan por su cocina y la presentación de sus platos\, y además ofrece una variada y exquisita carta de vinos.",The restaurant Balneario de la Concha settles in the original Blaneario de la Concha which is close to the Peninsula of La Magdalena. It has a minimal decoration style.\n\nOne of its greatest attractions are its large windows that offer a magnificent view of La Concha beach and the Cantabric sea at the feet of the restaurant.\n\nIts specialty is the Mediterranean style cuisine.\n\nThe restaurant specially cares the quality of its raw products to be cooked and the careful appearance of the dishes. It also offers a varied and exquisite menu of wines at the customer´s disposal.,Avenida Reina Victoria nº 46,942290919,info@balneariodelaconcha.com,www.balneariodelaconcha.es,,https://www.facebook.com/balneariodelaconcha,,,,-3.7749757305526827,43.46717803298035,9,Restaurantes,,1,2016-02-23T09:32:13.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res108.csv
RES107,Restaurante Deluz,http://ar.smartsantander.eu/butler/server/photos/107.jpg,"Restaurante ubicado en una antigua casa familiar en el Sardinero\, con jardín y terraza. Con cocina internacional y de mercado que destaca por el uso de productos ecológicos de Cantabria.","Restaurante ubicado en una antigua casa familiar\, en una zona residencial\, tranquila y próxima a las playas del Sardinero.\n\nEl restaurante Deluz\, con cocina internacional y de mercado\, destaca por el uso de productos ecológicos de Cantabria\, por una carta extensa y variada y por una bodega novedosa. \n\nSe puede comer en el jardín\, y disfrutar de otras estancias de la casa como sus comedores o su biblioteca.",,Calle Ramón y Cajal nº 18,942290606,deluz@deluz.es,www.deluz.es,,https://es-es.facebook.com/.../Restaurante-Deluz-Santander,https://twitter.com/deluzsardinero,,,-3.781212134831435,43.46947512655176,9,Restaurantes,,1,2016-02-23T11:37:16.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res107.csv
RES105,Restaurante La Mulata,http://ar.smartsantander.eu/butler/server/photos/105.jpg,"Restaurante ubicado en Puertochico especializado en los productos del mar: pescados\, arroces\, moluscos y productos de temporada.\n","Restaurante especializado en los productos del mar.\n\nLa concepción del local\, la decoración y\, sobre todo la carta\, dan buena muestra del carácter marinero del restaurante. Su decoración es minimalista\, con predominancia del azul mar y enorme sensación de luz. \n\nLa Mulata está ubicado en Puertochico y cuenta con dos salones con capacidad para 180 comensales. ",,Calle Tetuan nº 1,942363785,lamulata98@gmail.com,www.restaurantemulata.es,,https://es-es.facebook.com/restaurantelamulanta,https://twitter.com/la_mulata_rest,,,-3.7962850228494744,43.465184153411315,9,Restaurantes,,1,2016-02-23T11:34:14.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res105.csv
RES104,Restaurante Puerta 23,http://ar.smartsantander.eu/butler/server/photos/104.jpg,"Restaurante ubicado en Tetuán que destaca por su pescado fresco de captura salvaje\, el marisco fresco a la plancha\, las carnes y los guisos. Los postres  son todos de elaboración casera.","Restaurante ubicado en Tetuán con una carta basada en productos de mercado con un toque de autor. Destaca el pescado fresco de captura salvaje\, el marisco fresco a la plancha\, las carnes y los guisos. Los postres  son todos de elaboración casera.\n\nLa carta de vinos cuenta con denominaciones nacionales y extranjeras.",,Calle Tetúan nº 23,942310573,restaurante@puerta23.com,www.puerta23.com/,http://www.puerta23.com/puerta23-restaurante/puerta-23-restaurante-blog/,,,,,-3.7948351011845034,43.46580043802215,9,Restaurantes,,1,2016-02-23T11:32:38.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res104.csv
RES103,Restaurante Umma,http://ar.smartsantander.eu/butler/server/photos/103.png,"El restaurante Umma reúne una carta cargada de platos de mar\, tierra y cuchara. Cuenta con una amplia carta de vinos biodinámicos y naturales.","El restaurante Umma reúne los productos de temporada\, la sencillez\, la tradición y la naturalidad para elaborar una carta cargada de platos de mar\, tierra y cuchara. \n\nCuenta con una amplia carta de vinos biodinámicos y naturales.",,"Calle Sol nº 47 ",942219595,ummasantander@gmail.com,http://www.ummasantander.com/,,https://www.facebook.com/pages/Restaurante-UMMA/158066481015727,https://twitter.com/UmmaSantander,,,-3.7974246398288187,43.465451969010935,9,Restaurantes,,1,2016-02-23T11:31:05.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res103.csv
RES102,Restaurante El Pantalán,http://ar.smartsantander.eu/butler/server/photos/102.jpg,"Restaurante Arrocería El Pantalán\, situado en la zona de Puertochico\, destaca por los arroces carnes\, pescados elaborados a la parrilla.\nDispone de carta para celiacos y menú infantil.\n","Restaurante Arrocería El Pantalán\, situado en la zona de Puertochico\, destaca por la calidad de su cocina\, en la que la parrilla es protagonista en la elaboración de sus platos. \n\nLos arroces (de manera especial y en múltiples variantes)\, carnes\, pescados y sus postres son los platos que componen su carta. \n\nDispone de carta para celiacos y menú infantil. \n\nDispone también de un servicio por el que lleva sus paellas a la Playa del Puntal. Para ello hay que solicitar el servicio en su teléfono o en el restaurante.",,Calle Bonifaz nº 21,942038963,elpantalan@restauranteelpantalan.com,www.restauranteelpantalan.es/,http://milsaboresyuncolor.blogspot.com.es/,https://www.facebook.com/ElPantalan,,,," -3.7969269291305636",43.46405783310028,9,Restaurantes,,1,2016-02-23T11:25:54.000Z,2017-10-31T15:02:07.583Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res102.csv
RES3018,Restaurante Viva la Pepa 1812,http://ar.smartsantander.eu/butler/server/photos/3018.jpg,"Restaurante ubicado en el Río de la Pila con una amplia terraza y un comedor que ocupa toda la parte superior a la barra. ","Restaurante ubicado en el Río de la Pila con una amplia terraza y un comedor que ocupa toda la parte superior a la barra. \n\nDestacan sus productos horneados así como sus ibéricos. ",,Calle Tantín nº 22,942314556,,,,https://www.facebook.com/pages/Viva-la-Pepa,,,,-3.8045771793302947,43.46442660279586,9,Restaurantes,,0,2015-08-13T12:21:16.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3018.csv
RES3017,Restaurante Sandoñana,http://ar.smartsantander.eu/butler/server/photos/3017.jpg,Restaurante familiar situado en Puertochico con recetas tradicionales y cocina casera.,"Restaurante familiar situado en Puertochico con recetas tradicionales y cocina casera.\n\nSu carta se compone de raciones\, pinchos\, etc.",,Calle Casimiro Sainz nº 17,942317244,info@sandonana.es,http://www.sandonana.es/,,,,,,-3.7968953327116423,43.46455160851629,9,Restaurantes,,0,2015-08-13T12:20:53.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3017.csv
RES3016,Restaurante Nuevo Mundo,http://ar.smartsantander.eu/butler/server/photos/3016.jpg,"Restaurante ubicado en El Sardinero que destaca por su comida tradicional y casera con raciones\, ensaladas y sartenes.","Restaurante con comida tradicional y casera con raciones\, ensaladas y sartenes.\n\nSe encuentra ubicado en las proximidades de los Campos de Sport de El Sardinero\, del Palacio de Exposiciones y del Palacio de Deportes. ",,Avenida del Stadium nº 19,942032186,reservas@restaurantenuevomundo.com,http://www.restaurantenuevomundo.com/,,https://www.facebook.com/restaurantenuevomundo.sardinero,,,,-3.792776693457995,43.47512724364012,9,Restaurantes,,0,2015-08-13T12:20:32.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3016.csv
RES3015,Restaurante La Galerna,http://ar.smartsantander.eu/butler/server/photos/3015.jpg,"Local con una decoración actual y luminosa que destaca por sus tradicionales tablas de mar y tierra y sus nuevos platos y materias primas. ","El antiguo mesón Los Jamones da paso\, tras una renovación total del local\, al Restaurante La Galerna. Ahora tiene un estilo decorativo más actual y luminoso.\n\nA las tradicionales tablas de mar y tierra se suma nuevos platos y materias primas. ",,Calle Perines nº 8,942371638,,,,https://www.facebook.com/RestauranteLaGalerna,,,,-3.821779084300829,43.46011635220775,9,Restaurantes,,0,2016-02-23T11:44:46.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3015.csv
RES3014,Pizzería Mamma Mia,http://lira.tlmat.unican.es/RASan/butler/server/photos/3014.jpg,Pizzería ubicada en Cueto y dedicada a la cocina italiana y todos sus platos típicos.,"Pizzería ubicada en Cueto y dedicada a la cocina italiana y todos sus platos típicos como el antipasto\, pizzas\, ensaladas\, pastas\, gratinados\, carnes y  postres caseros.\n\nDispone de carta de vinos tanto nacionales como italianos. ","Pizzeria placed in the district of Cueto\, specialised in the typical Italian cuisine such as antipasto\, pizzas\, salads\, pasta\, grilled\, meats and home-made desserts.\n\nThey offer a wine list with both national and Italian wines.\n",Calle Inés Diego del Noval nº 39,942392240,,http://www.pizzeriamammamia.es,,https://www.facebook.com/pages/...Mamma-mia,http://www.pizzeriamammamia.es/contacto#.VWxS3m6TLpk.twitter,,,-3.800174480816054,43.48331896069377,9,Restaurantes,,0,2015-08-10T10:52:56.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3014.csv
RES3011,Mesón El Castellano,http://ar.smartsantander.eu/butler/server/photos/3011.jpg,"El Mesón Castellano está ubicado en el centro de la ciudad\, en una zona peatonal. Tiene terraza.\nSu cocina es tradicional: carnes\, pescados\, raciones y  menú diario. Destacan sus embutidos.","El Mesón Castellano es un restaurante ubicado en el centro de la ciudad\, en una zona peatonal.\n\nSu cocina es tradicional\, en la que destacan las carnes\, pescados\, raciones y  menú diario. Su materia prima es de calidad\, siendo reconocidos sus ibéricos.\n\nDispone de terraza.",,Calle Burgos nº 32,942231020,,www.mesonelcastellano.es,,,,,," -3.8168611065292453",43.461094786439006,9,Restaurantes,,0,2016-02-23T11:43:37.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3011.csv
RES3008,Casa Lita,http://lira.tlmat.unican.es/RASan/butler/server/photos/3008.jpg,,,,Paseo Pereda nº 37,942364830,info@casalita.es,http://www.casalitasantander.es,,https://es-es.facebook.com/.../Casa-Lita/,,https://plus.google.com/+CasaLita/videos,,-3.797327020820262,43.462616723650875,9,Restaurantes,,0,2015-07-31T11:42:27.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3008.csv
RES3007,Restaurante Cañadio,http://lira.tlmat.unican.es/RASan/butler/server/photos/3007.jpg,El Restaurante Cañadío ocupa un bonito edificio en el centro de la ciudad y  ofrece una cocina creativa sobre la base de la gastronomía regional y tradicional.,"El Restaurante Cañadío ocupa un bonito edificio en el centro de la ciudad y  ofrece una cocina creativa sobre la base de la gastronomía regional y tradicional. \n\nDestaca el uso de ingredientes de temporada provenientes básicamente de la región\, así como las más de 200 referencias de vinos en la bodega. \n\nA los dos años de su apertura\, Cañadío estaba en el cuadro de honor de los 100 mejores restaurantes de España figurando como el grupo más joven.\n\nCañadío evoluciona constantemente con y para sus clientes y ahora es una fusión de cocina clásica de temporada y otra con nuevas técnicas. \n\nPresencia de la cocina montañesa y la vasca\, a las que se han sumado la cocina catalana y las nuevas vanguardias.",Cañadío restaurant is placed in a nice building in the city centre and offers a creative cuisine on the base of the traditional regional gastronomy.\n\nIt is remarkable the use of seasonal ingredients from the region and offers more than 200 wine references from its cellar.\n\nTwo years after their opening Cañadio was in the rating of the 100 best restaurants in Spain appearing as the youngest company.\n\nCañadío is in continuous evolution with and for its customers resulting a fusion of traditional seasonal cuisine with the new techniques.\n\nA representative presence of the typical vasque cuisine together with Catalonian cuisine and the new vanguards.,Calle Gómez Oreña nº 15,"942314149 ",restaurantecanadio@gmail.com,http://www.restaurantecanadio.com/,,https://www.facebook.com/pages/Restaurante-CaÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â±adio-Santander,,,https://instagram.com/reste_canadio/,-3.8018884257188574,43.463672092341255,9,Restaurantes,,0,2015-08-10T09:59:54.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3007.csv
RES3006,Bodega La Cigaleña,http://lira.tlmat.unican.es/RASan/butler/server/photos/3006.jpg,"El restaurante Bodega Cigaleña ofrece una cocina casera\, tradicional y cántabra en el centro de la ciudad.","El restaurante Bodega Cigaleña se halla situado en el centro de Santander para ofrecer una cocina casera\, tradicional y cántabra de gran calidad apoyándose en la selección de materias primas provenientes en su mayoría de la propia zona.","The restaurant Bodega Cigaleña placed in the centre of Santander\, offers a great quality home-made traditional cuisine from Cantabria. This supported by a cared selection of raw material from the region.",Calle Daoiz y Velarde nº19,942213062,,,,https://es-es.facebook.com/BodegaCigalena,https://twitter.com/bodegacigalena,,,-3.8008113846398146,43.46323240978498,9,Restaurantes,,0,2015-08-12T07:19:40.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3006.csv
RES3004,Restaurante La Salada,http://lira.tlmat.unican.es/RASan/butler/server/photos/3004.jpg,"Restaurante ubicado en el centro de la ciudad que ofrece picoteo\, ensaladas\, carnes y pescado fresco. Cuenta con carta\, menú del día y menú especial (degustación).","El restaurante La Salada se halla ubicado junto a la estación de trenes y la terminal del ferry Santander-Plymouth\, en el mismo centro de la ciudad.\n\nLa Salada ofrece picoteo\, ensaladas\, carnes y pescado fresco.\n\nCuenta con carta\, menú del día y menú especial (degustación).","La Salada restaurant is placed close to the train and bus stations and to the Ferry Station Santander-Plymouth\, in the city centre.\n\nLa Salada offers snacks\, salads\, meats and fresh fish.\n\nIt has fixed daily menu\, tasting menus\, etc.",Calle Federico Vidal nº 8,942221666,,,,,,,,-3.8133247624272144,43.456621672392224,9,Restaurantes,,0,2015-08-07T11:42:55.000Z,2017-10-31T15:02:07.582Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/res3004.csv
